Order ID;Order Date;On Truck Scan Date;Ship Mode
CA-2020-124597;30/4/2020;06/05/2020;Standard Processing
CA-2020-124597;30/4/2020;06/05/2020;Standard Processing
CA-2020-108322;30/4/2020;06/05/2020;Standard Processing
CA-2020-108322;30/4/2020;06/05/2020;Standard Processing
US-2020-144582;30/4/2020;06/05/2020;Standard Processing
US-2020-136784;30/4/2020;06/05/2020;Standard Processing
CA-2020-137876;30/4/2020;06/05/2020;Standard Processing
CA-2020-137876;30/4/2020;06/05/2020;Standard Processing
CA-2020-154501;30/4/2020;06/05/2020;Standard Processing
CA-2020-150609;30/4/2020;06/05/2020;Standard Processing
US-2020-108315;30/4/2020;06/05/2020;Standard Processing
US-2020-108315;30/4/2020;06/05/2020;Standard Processing
CA-2020-110212;1/5/2020;06/05/2020;Standard Processing
CA-2020-123134;2/5/2020;06/05/2020;Standard Processing
CA-2020-167668;6/5/2020;08/05/2020;Express
US-2020-128398;2/5/2020;08/05/2020;Standard Processing
CA-2020-144526;30/4/2020;08/05/2020;Standard Processing
CA-2020-144526;30/4/2020;08/05/2020;Standard Processing
US-2020-150847;30/4/2020;08/05/2020;Standard Processing
CA-2020-102204;1/5/2020;08/05/2020;Standard Processing
CA-2020-102204;1/5/2020;08/05/2020;Standard Processing
CA-2020-102204;1/5/2020;08/05/2020;Standard Processing
CA-2020-156769;6/5/2020;11/05/2020;Express
CA-2020-147844;2/5/2020;11/05/2020;Standard Processing
CA-2020-147844;2/5/2020;11/05/2020;Standard Processing
CA-2020-147844;2/5/2020;11/05/2020;Standard Processing
CA-2020-163209;3/5/2020;11/05/2020;Standard Processing
CA-2020-163209;3/5/2020;11/05/2020;Standard Processing
CA-2020-128755;4/5/2020;11/05/2020;Standard Processing
CA-2020-128755;4/5/2020;11/05/2020;Standard Processing
CA-2020-128755;4/5/2020;11/05/2020;Standard Processing
CA-2020-128755;4/5/2020;11/05/2020;Standard Processing
CA-2020-134810;9/5/2020;13/05/2020;Express
CA-2020-134810;9/5/2020;13/05/2020;Express
CA-2020-118199;9/5/2020;13/05/2020;Express
CA-2020-118199;9/5/2020;13/05/2020;Express
CA-2020-118199;9/5/2020;13/05/2020;Express
CA-2020-118199;9/5/2020;13/05/2020;Express
CA-2020-118199;9/5/2020;13/05/2020;Express
CA-2020-133823;11/5/2020;13/05/2020;Express
CA-2020-133823;11/5/2020;13/05/2020;Express
CA-2020-133823;11/5/2020;13/05/2020;Express
US-2020-139647;11/5/2020;13/05/2020;Express
CA-2020-132178;3/5/2020;13/05/2020;Standard Processing
CA-2020-132178;3/5/2020;13/05/2020;Standard Processing
CA-2020-119914;4/5/2020;13/05/2020;Standard Processing
CA-2020-133487;6/5/2020;13/05/2020;Standard Processing
US-2020-104451;8/5/2020;13/05/2020;Standard Processing
CA-2020-107797;8/5/2020;13/05/2020;Standard Processing
CA-2020-132199;3/5/2020;13/05/2020;Standard Processing
CA-2020-132199;3/5/2020;13/05/2020;Standard Processing
CA-2020-132199;3/5/2020;13/05/2020;Standard Processing
CA-2020-132199;3/5/2020;13/05/2020;Standard Processing
CA-2020-132199;3/5/2020;13/05/2020;Standard Processing
CA-2020-162978;4/5/2020;13/05/2020;Standard Processing
CA-2020-162978;4/5/2020;13/05/2020;Standard Processing
CA-2020-162978;4/5/2020;13/05/2020;Standard Processing
CA-2020-168900;4/5/2020;13/05/2020;Standard Processing
CA-2020-133067;4/5/2020;13/05/2020;Standard Processing
CA-2020-133067;4/5/2020;13/05/2020;Standard Processing
US-2020-141943;5/5/2020;13/05/2020;Standard Processing
CA-2020-160724;5/5/2020;13/05/2020;Standard Processing
CA-2020-140242;6/5/2020;13/05/2020;Standard Processing
CA-2020-140242;6/5/2020;13/05/2020;Standard Processing
US-2020-133200;6/5/2020;13/05/2020;Standard Processing
US-2020-133200;6/5/2020;13/05/2020;Standard Processing
US-2020-133200;6/5/2020;13/05/2020;Standard Processing
CA-2020-145779;6/5/2020;13/05/2020;Standard Processing
US-2020-162124;6/5/2020;13/05/2020;Standard Processing
CA-2020-141733;7/5/2020;13/05/2020;Standard Processing
CA-2020-141733;7/5/2020;13/05/2020;Standard Processing
CA-2020-141733;7/5/2020;13/05/2020;Standard Processing
CA-2020-141733;7/5/2020;13/05/2020;Standard Processing
CA-2020-159688;7/5/2020;13/05/2020;Standard Processing
CA-2020-102820;7/5/2020;13/05/2020;Standard Processing
CA-2020-149181;8/5/2020;13/05/2020;Standard Processing
CA-2020-133865;8/5/2020;13/05/2020;Standard Processing
CA-2020-156895;8/5/2020;13/05/2020;Standard Processing
CA-2020-143686;14/5/2020;15/05/2020;Express
CA-2020-143686;14/5/2020;15/05/2020;Express
CA-2020-161774;14/5/2020;15/05/2020;Express
CA-2020-161774;14/5/2020;15/05/2020;Express
CA-2020-161774;14/5/2020;15/05/2020;Express
CA-2020-161774;14/5/2020;15/05/2020;Express
CA-2020-161774;14/5/2020;15/05/2020;Express
CA-2020-122175;12/5/2020;15/05/2020;Standard Processing
CA-2020-122175;12/5/2020;15/05/2020;Standard Processing
CA-2020-122175;12/5/2020;15/05/2020;Standard Processing
CA-2020-122175;12/5/2020;15/05/2020;Standard Processing
US-2020-133361;14/5/2020;18/05/2020;Express
US-2020-133361;14/5/2020;18/05/2020;Express
US-2020-133361;14/5/2020;18/05/2020;Express
US-2020-133361;14/5/2020;18/05/2020;Express
US-2020-133361;14/5/2020;18/05/2020;Express
US-2020-133361;14/5/2020;18/05/2020;Express
US-2020-158218;12/5/2020;18/05/2020;Standard Processing
US-2020-158218;12/5/2020;18/05/2020;Standard Processing
CA-2020-166576;16/5/2020;20/05/2020;Express
CA-2020-159464;18/5/2020;20/05/2020;Express
CA-2020-159464;18/5/2020;20/05/2020;Express
CA-2020-159464;18/5/2020;20/05/2020;Express
CA-2020-159464;18/5/2020;20/05/2020;Express
CA-2020-159464;18/5/2020;20/05/2020;Express
CA-2020-121643;18/5/2020;20/05/2020;Express
US-2020-120607;19/5/2020;20/05/2020;Express
CA-2020-149468;20/5/2020;20/05/2020;Express
CA-2020-115322;11/5/2020;20/05/2020;Standard Processing
CA-2020-161655;13/5/2020;20/05/2020;Standard Processing
CA-2020-102414;15/5/2020;20/05/2020;Standard Processing
CA-2020-102414;15/5/2020;20/05/2020;Standard Processing
CA-2020-102414;15/5/2020;20/05/2020;Standard Processing
CA-2020-140298;11/5/2020;20/05/2020;Standard Processing
CA-2020-140298;11/5/2020;20/05/2020;Standard Processing
CA-2020-140298;11/5/2020;20/05/2020;Standard Processing
CA-2020-140298;11/5/2020;20/05/2020;Standard Processing
CA-2020-104577;12/5/2020;20/05/2020;Standard Processing
US-2020-106796;12/5/2020;20/05/2020;Standard Processing
CA-2020-117632;12/5/2020;20/05/2020;Standard Processing
CA-2020-117632;12/5/2020;20/05/2020;Standard Processing
CA-2020-117632;12/5/2020;20/05/2020;Standard Processing
CA-2020-117632;12/5/2020;20/05/2020;Standard Processing
CA-2020-152226;12/5/2020;20/05/2020;Standard Processing
CA-2020-149048;13/5/2020;20/05/2020;Standard Processing
CA-2020-149048;13/5/2020;20/05/2020;Standard Processing
CA-2020-149048;13/5/2020;20/05/2020;Standard Processing
CA-2020-149048;13/5/2020;20/05/2020;Standard Processing
CA-2020-149048;13/5/2020;20/05/2020;Standard Processing
CA-2020-104318;13/5/2020;20/05/2020;Standard Processing
CA-2020-137785;13/5/2020;20/05/2020;Standard Processing
CA-2020-115546;14/5/2020;20/05/2020;Standard Processing
CA-2020-115546;14/5/2020;20/05/2020;Standard Processing
CA-2020-129357;14/5/2020;20/05/2020;Standard Processing
CA-2020-129357;14/5/2020;20/05/2020;Standard Processing
US-2020-154872;14/5/2020;20/05/2020;Standard Processing
US-2020-154872;14/5/2020;20/05/2020;Standard Processing
US-2020-154872;14/5/2020;20/05/2020;Standard Processing
CA-2020-113530;19/5/2020;22/05/2020;Standard Processing
CA-2020-113530;19/5/2020;22/05/2020;Standard Processing
CA-2020-113530;19/5/2020;22/05/2020;Standard Processing
CA-2020-113530;19/5/2020;22/05/2020;Standard Processing
CA-2020-100748;13/5/2020;22/05/2020;Standard Processing
CA-2020-133641;14/5/2020;22/05/2020;Standard Processing
US-2020-110604;15/5/2020;22/05/2020;Standard Processing
US-2020-110604;15/5/2020;22/05/2020;Standard Processing
US-2020-110604;15/5/2020;22/05/2020;Standard Processing
US-2020-152569;15/5/2020;22/05/2020;Standard Processing
US-2020-152569;15/5/2020;22/05/2020;Standard Processing
US-2020-151127;22/5/2020;26/05/2020;Express
CA-2020-120168;25/5/2020;26/05/2020;Express
CA-2020-120168;25/5/2020;26/05/2020;Express
CA-2020-120168;25/5/2020;26/05/2020;Express
CA-2020-120168;25/5/2020;26/05/2020;Express
CA-2020-117401;18/5/2020;26/05/2020;Standard Processing
CA-2020-117401;18/5/2020;26/05/2020;Standard Processing
CA-2020-117401;18/5/2020;26/05/2020;Standard Processing
CA-2020-111332;20/5/2020;26/05/2020;Standard Processing
CA-2020-111332;20/5/2020;26/05/2020;Standard Processing
CA-2020-111332;20/5/2020;26/05/2020;Standard Processing
CA-2020-111332;20/5/2020;26/05/2020;Standard Processing
CA-2020-111332;20/5/2020;26/05/2020;Standard Processing
CA-2020-112865;18/5/2020;26/05/2020;Standard Processing
CA-2020-155642;18/5/2020;26/05/2020;Standard Processing
CA-2020-155642;18/5/2020;26/05/2020;Standard Processing
CA-2020-145702;19/5/2020;27/05/2020;Standard Processing
CA-2020-145702;19/5/2020;27/05/2020;Standard Processing
CA-2020-153080;22/5/2020;27/05/2020;Standard Processing
CA-2020-117863;18/5/2020;27/05/2020;Standard Processing
CA-2020-117863;18/5/2020;27/05/2020;Standard Processing
CA-2020-112536;18/5/2020;27/05/2020;Standard Processing
CA-2020-112536;18/5/2020;27/05/2020;Standard Processing
CA-2020-112536;18/5/2020;27/05/2020;Standard Processing
CA-2020-153787;19/5/2020;27/05/2020;Standard Processing
US-2020-100048;19/5/2020;27/05/2020;Standard Processing
US-2020-100048;19/5/2020;27/05/2020;Standard Processing
US-2020-100048;19/5/2020;27/05/2020;Standard Processing
CA-2020-138975;19/5/2020;27/05/2020;Standard Processing
CA-2020-138975;19/5/2020;27/05/2020;Standard Processing
CA-2020-138975;19/5/2020;27/05/2020;Standard Processing
CA-2020-138975;19/5/2020;27/05/2020;Standard Processing
US-2020-108700;19/5/2020;27/05/2020;Standard Processing
CA-2020-122077;19/5/2020;27/05/2020;Standard Processing
CA-2020-122077;19/5/2020;27/05/2020;Standard Processing
US-2020-147998;19/5/2020;27/05/2020;Standard Processing
CA-2020-127803;19/5/2020;27/05/2020;Standard Processing
CA-2020-166695;20/5/2020;27/05/2020;Standard Processing
CA-2020-166695;20/5/2020;27/05/2020;Standard Processing
CA-2020-166695;20/5/2020;27/05/2020;Standard Processing
US-2020-166688;20/5/2020;27/05/2020;Standard Processing
US-2020-166688;20/5/2020;27/05/2020;Standard Processing
US-2020-166688;20/5/2020;27/05/2020;Standard Processing
CA-2020-167899;21/5/2020;27/05/2020;Standard Processing
CA-2020-167899;21/5/2020;27/05/2020;Standard Processing
US-2020-150595;22/5/2020;27/05/2020;Standard Processing
US-2020-150595;22/5/2020;27/05/2020;Standard Processing
US-2020-150595;22/5/2020;27/05/2020;Standard Processing
CA-2020-130106;22/5/2020;27/05/2020;Standard Processing
CA-2020-130106;22/5/2020;27/05/2020;Standard Processing
CA-2020-167003;23/5/2020;27/05/2020;Standard Processing
CA-2020-123687;26/5/2020;29/05/2020;Express
CA-2020-123687;26/5/2020;29/05/2020;Express
US-2020-116897;27/5/2020;29/05/2020;Express
US-2020-116897;27/5/2020;29/05/2020;Express
US-2020-116897;27/5/2020;29/05/2020;Express
CA-2020-160458;27/5/2020;01/06/2020;Standard Processing
CA-2020-164042;23/5/2020;01/06/2020;Standard Processing
CA-2020-164042;23/5/2020;01/06/2020;Standard Processing
CA-2020-164042;23/5/2020;01/06/2020;Standard Processing
CA-2020-164042;23/5/2020;01/06/2020;Standard Processing
CA-2020-161088;25/5/2020;01/06/2020;Standard Processing
CA-2020-125472;30/5/2020;03/06/2020;Express
CA-2020-125472;30/5/2020;03/06/2020;Express
CA-2020-125472;30/5/2020;03/06/2020;Express
CA-2020-106831;1/6/2020;03/06/2020;Express
CA-2020-106831;1/6/2020;03/06/2020;Express
CA-2020-106831;1/6/2020;03/06/2020;Express
CA-2020-158883;2/6/2020;03/06/2020;Express
CA-2020-140088;28/5/2020;03/06/2020;Standard Processing
CA-2020-141572;28/5/2020;03/06/2020;Standard Processing
US-2020-118556;28/5/2020;03/06/2020;Standard Processing
US-2020-118556;28/5/2020;03/06/2020;Standard Processing
CA-2020-112473;25/5/2020;03/06/2020;Standard Processing
CA-2020-152968;26/5/2020;03/06/2020;Standard Processing
CA-2020-107853;26/5/2020;03/06/2020;Standard Processing
US-2020-132297;27/5/2020;03/06/2020;Standard Processing
US-2020-132297;27/5/2020;03/06/2020;Standard Processing
CA-2020-134152;27/5/2020;03/06/2020;Standard Processing
CA-2020-134152;27/5/2020;03/06/2020;Standard Processing
US-2020-112613;28/5/2020;03/06/2020;Standard Processing
CA-2020-145765;28/5/2020;03/06/2020;Standard Processing
CA-2020-145765;28/5/2020;03/06/2020;Standard Processing
CA-2020-145765;28/5/2020;03/06/2020;Standard Processing
CA-2020-100055;28/5/2020;03/06/2020;Standard Processing
CA-2020-100055;28/5/2020;03/06/2020;Standard Processing
CA-2020-161340;28/5/2020;03/06/2020;Standard Processing
CA-2020-161340;28/5/2020;03/06/2020;Standard Processing
CA-2020-144568;29/5/2020;03/06/2020;Standard Processing
CA-2020-120614;30/5/2020;03/06/2020;Standard Processing
CA-2020-133095;4/6/2020;05/06/2020;Express
CA-2020-133095;4/6/2020;05/06/2020;Express
CA-2020-121559;1/6/2020;05/06/2020;Standard Processing
CA-2020-121559;1/6/2020;05/06/2020;Standard Processing
CA-2020-121559;1/6/2020;05/06/2020;Standard Processing
CA-2020-121559;1/6/2020;05/06/2020;Standard Processing
CA-2020-121559;1/6/2020;05/06/2020;Standard Processing
CA-2020-136882;27/5/2020;05/06/2020;Standard Processing
CA-2020-151855;27/5/2020;05/06/2020;Standard Processing
CA-2020-151855;27/5/2020;05/06/2020;Standard Processing
CA-2020-104745;29/5/2020;05/06/2020;Standard Processing
CA-2020-104745;29/5/2020;05/06/2020;Standard Processing
CA-2020-121580;29/5/2020;05/06/2020;Standard Processing
CA-2020-121580;29/5/2020;05/06/2020;Standard Processing
CA-2020-121580;29/5/2020;05/06/2020;Standard Processing
CA-2020-121580;29/5/2020;05/06/2020;Standard Processing
CA-2020-126788;5/6/2020;08/06/2020;Express
CA-2020-142461;30/5/2020;08/06/2020;Standard Processing
US-2020-112928;1/6/2020;08/06/2020;Standard Processing
CA-2020-140760;2/6/2020;08/06/2020;Standard Processing
CA-2020-140760;2/6/2020;08/06/2020;Standard Processing
CA-2020-168739;29/5/2020;08/06/2020;Standard Processing
CA-2020-121125;30/5/2020;08/06/2020;Standard Processing
CA-2020-121125;30/5/2020;08/06/2020;Standard Processing
CA-2020-121125;30/5/2020;08/06/2020;Standard Processing
CA-2020-116498;30/5/2020;08/06/2020;Standard Processing
CA-2020-146493;1/6/2020;08/06/2020;Standard Processing
US-2020-109316;8/6/2020;10/06/2020;Express
US-2020-109316;8/6/2020;10/06/2020;Express
CA-2020-100951;9/6/2020;10/06/2020;Express
US-2020-131583;10/6/2020;10/06/2020;Express
CA-2020-149720;4/6/2020;10/06/2020;Standard Processing
CA-2020-157413;1/6/2020;10/06/2020;Standard Processing
CA-2020-127705;2/6/2020;10/06/2020;Standard Processing
CA-2020-127705;2/6/2020;10/06/2020;Standard Processing
CA-2020-143294;2/6/2020;10/06/2020;Standard Processing
CA-2020-126382;3/6/2020;10/06/2020;Standard Processing
CA-2020-150420;3/6/2020;10/06/2020;Standard Processing
CA-2020-145772;3/6/2020;10/06/2020;Standard Processing
CA-2020-145772;3/6/2020;10/06/2020;Standard Processing
CA-2020-145772;3/6/2020;10/06/2020;Standard Processing
CA-2020-113908;3/6/2020;10/06/2020;Standard Processing
CA-2020-113908;3/6/2020;10/06/2020;Standard Processing
CA-2020-113908;3/6/2020;10/06/2020;Standard Processing
CA-2020-145506;3/6/2020;10/06/2020;Standard Processing
CA-2020-100426;4/6/2020;10/06/2020;Standard Processing
CA-2020-158953;4/6/2020;10/06/2020;Standard Processing
CA-2020-141614;5/6/2020;10/06/2020;Standard Processing
US-2020-152002;11/6/2020;12/06/2020;Express
US-2020-120418;11/6/2020;12/06/2020;Express
US-2020-120418;11/6/2020;12/06/2020;Express
US-2020-120418;11/6/2020;12/06/2020;Express
US-2020-120418;11/6/2020;12/06/2020;Express
US-2020-120418;11/6/2020;12/06/2020;Express
CA-2020-132682;8/6/2020;12/06/2020;Standard Processing
CA-2020-132682;8/6/2020;12/06/2020;Standard Processing
CA-2020-132682;8/6/2020;12/06/2020;Standard Processing
CA-2020-140872;3/6/2020;12/06/2020;Standard Processing
CA-2020-140872;3/6/2020;12/06/2020;Standard Processing
CA-2020-140872;3/6/2020;12/06/2020;Standard Processing
CA-2020-140872;3/6/2020;12/06/2020;Standard Processing
CA-2020-140872;3/6/2020;12/06/2020;Standard Processing
CA-2020-140872;3/6/2020;12/06/2020;Standard Processing
CA-2020-140872;3/6/2020;12/06/2020;Standard Processing
CA-2020-140872;3/6/2020;12/06/2020;Standard Processing
CA-2020-158407;4/6/2020;12/06/2020;Standard Processing
CA-2020-158407;4/6/2020;12/06/2020;Standard Processing
CA-2020-158106;4/6/2020;12/06/2020;Standard Processing
CA-2020-140963;10/6/2020;15/06/2020;Express
CA-2020-140963;10/6/2020;15/06/2020;Express
CA-2020-140963;10/6/2020;15/06/2020;Express
CA-2020-143343;10/6/2020;15/06/2020;Express
CA-2020-141481;11/6/2020;15/06/2020;Express
US-2020-131849;6/6/2020;15/06/2020;Standard Processing
US-2020-131849;6/6/2020;15/06/2020;Standard Processing
US-2020-155299;8/6/2020;15/06/2020;Standard Processing
CA-2020-137001;10/6/2020;17/06/2020;Standard Processing
CA-2020-112172;10/6/2020;17/06/2020;Standard Processing
CA-2020-134565;11/6/2020;17/06/2020;Standard Processing
CA-2020-134565;11/6/2020;17/06/2020;Standard Processing
CA-2020-134565;11/6/2020;17/06/2020;Standard Processing
CA-2020-134565;11/6/2020;17/06/2020;Standard Processing
CA-2020-134565;11/6/2020;17/06/2020;Standard Processing
CA-2020-119424;12/6/2020;17/06/2020;Standard Processing
CA-2020-119424;12/6/2020;17/06/2020;Standard Processing
CA-2020-124191;12/6/2020;17/06/2020;Standard Processing
CA-2020-117436;8/6/2020;17/06/2020;Standard Processing
US-2020-106579;8/6/2020;17/06/2020;Standard Processing
US-2020-107979;8/6/2020;17/06/2020;Standard Processing
US-2020-107979;8/6/2020;17/06/2020;Standard Processing
US-2020-107979;8/6/2020;17/06/2020;Standard Processing
US-2020-106663;9/6/2020;17/06/2020;Standard Processing
US-2020-106663;9/6/2020;17/06/2020;Standard Processing
US-2020-106663;9/6/2020;17/06/2020;Standard Processing
US-2020-146822;9/6/2020;17/06/2020;Standard Processing
CA-2020-106103;10/6/2020;17/06/2020;Standard Processing
CA-2020-107167;10/6/2020;17/06/2020;Standard Processing
CA-2020-167080;10/6/2020;17/06/2020;Standard Processing
CA-2020-158071;10/6/2020;17/06/2020;Standard Processing
CA-2020-158071;10/6/2020;17/06/2020;Standard Processing
CA-2020-158071;10/6/2020;17/06/2020;Standard Processing
CA-2020-102554;11/6/2020;17/06/2020;Standard Processing
CA-2020-117821;12/6/2020;17/06/2020;Standard Processing
CA-2020-104850;13/6/2020;17/06/2020;Standard Processing
CA-2020-102337;13/6/2020;19/06/2020;Express
CA-2020-102337;13/6/2020;19/06/2020;Express
CA-2020-102337;13/6/2020;19/06/2020;Express
CA-2020-169691;15/6/2020;19/06/2020;Express
CA-2020-169691;15/6/2020;19/06/2020;Express
CA-2020-169691;15/6/2020;19/06/2020;Express
CA-2020-105214;16/6/2020;19/06/2020;Express
CA-2020-105214;16/6/2020;19/06/2020;Express
CA-2020-111269;16/6/2020;19/06/2020;Standard Processing
CA-2020-111269;16/6/2020;19/06/2020;Standard Processing
CA-2020-133928;11/6/2020;19/06/2020;Standard Processing
CA-2020-108441;12/6/2020;19/06/2020;Standard Processing
CA-2020-108441;12/6/2020;19/06/2020;Standard Processing
